feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I	Groups	DY	0.0338873515001297	0.89206084582861	30	22	0.969967033320782	0.999279278975494
PWY.6151..S.adenosyl.L.methionine.cycle.I	Groups	DY	0.0898354938495901	0.31365062450334	30	19	0.776665873834324	0.999279278975494
PWY.6151..S.adenosyl.L.methionine.salvage.I	Groups	DY	-0.0850732167747108	0.416328136233249	30	11	0.839564512187527	0.999279278975494
PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate	Groups	DY	-0.0753158590860469	0.203360989324383	30	30	0.713904597470909	0.999279278975494
PWY.6168..flavin.biosynthesis.III..fungi.	Groups	DY	-0.0169244393255418	0.372994847200867	30	19	0.964130907218929	0.999279278975494
PWY.621..sucrose.degradation.III..sucrose.invertase.	Groups	DY	0.214658322962657	0.915206958938205	30	26	0.816267659979327	0.999279278975494
PWY.6270..isoprene.biosynthesis.I	Groups	DY	0.386553562091536	1.59451458301769	30	12	0.810216209808534	0.999279278975494
PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis	Groups	DY	-0.134936894845198	0.178015362518296	30	30	0.454779733979286	0.999279278975494
PWY.6282..palmitoleate.biosynthesis.I..from..5Z..dodec.5.enoate.	Groups	DY	0.295987038159134	1.19886987570946	30	20	0.806795837011883	0.999279278975494
PWY.6284..superpathway.of.unsaturated.fatty.acids.biosynthesis..E..coli.	Groups	DY	0.107608847269382	0.987718236802553	30	10	0.914021634948003	0.999279278975494
PWY.6285..superpathway.of.fatty.acids.biosynthesis..E..coli.	Groups	DY	-0.105478124330937	0.755165784909422	30	7	0.889916288413817	0.999279278975494
PWY.6292..superpathway.of.L.cysteine.biosynthesis..mammalian.	Groups	DY	0.139002087836895	0.938458687037731	30	10	0.883311622988716	0.999279278975494
PWY.6305..putrescine.biosynthesis.IV	Groups	DY	-0.446019302390969	0.659399756109816	30	11	0.504335035968616	0.999279278975494
PWY.6305..superpathway.of.putrescine.biosynthesis	Groups	DY	-0.0656956528558862	0.497865192101803	30	10	0.895963771978261	0.999279278975494
PWY.6317..D.galactose.degradation.I..Leloir.pathway.	Groups	DY	-0.0812689461686173	0.256072223532547	30	11	0.753319484187227	0.999279278975494
PWY.6317..galactose.degradation.I..Leloir.pathway.	Groups	DY	0.206226128190228	0.3050425492217	30	19	0.504550780274998	0.999279278975494
PWY.6353..purine.nucleotides.degradation.II..aerobic.	Groups	DY	0.573790303462685	0.571522985431752	30	23	0.323992357427867	0.999279278975494
PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria.	Groups	DY	-0.18367399670293	0.130928015344431	30	30	0.171649638949154	0.999279278975494
PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing.	Groups	DY	-0.217432140846879	0.132135416036792	30	30	0.111042824548295	0.999279278975494
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing.	Groups	DY	-0.213982288253355	0.190466004073194	30	30	0.270779724984002	0.999279278975494
PWY.6470..peptidoglycan.biosynthesis.V...beta..lactam.resistance.	Groups	DY	0.780711264993824	0.382367077482097	30	4	0.050695667303283	0.999279278975494
PWY.6507..4.deoxy.L.threo.hex.4.enopyranuronate.degradation	Groups	DY	0.542634862257979	0.621849988813622	30	27	0.390295563465565	0.999279278975494
PWY.6519..8.amino.7.oxononanoate.biosynthesis.I	Groups	DY	0.200619016414412	0.587241639409941	30	12	0.735180530992251	0.999279278975494
PWY.6527..stachyose.degradation	Groups	DY	-0.0149709591556895	0.163926418603357	30	30	0.927882765215277	0.999279278975494
PWY.6545..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.III	Groups	DY	0.208532577894651	0.615351235429611	30	12	0.737225632148075	0.999279278975494
PWY.6549..L.glutamine.biosynthesis.III	Groups	DY	0.516288243995911	0.541943010984712	30	26	0.348913779878154	0.999279278975494
PWY.6588..pyruvate.fermentation.to.acetone	Groups	DY	0.385853061211198	0.543525611586713	30	6	0.483632072652043	0.999279278975494
PWY.6590..superpathway.of.Clostridium.acetobutylicum.acidogenic.fermentation	Groups	DY	0.524233003223012	0.808797660928998	30	20	0.522159542484515	0.999279278975494
PWY.6595..superpathway.of.guanosine.nucleotides.degradation..plants.	Groups	DY	0.617063324538061	0.621305429904722	30	26	0.32913187638022	0.999279278975494
PWY.6606..guanosine.nucleotides.degradation.II	Groups	DY	-0.185796115198932	0.483938628001646	30	30	0.703934141487899	0.999279278975494
PWY.6607..guanosine.nucleotides.degradation.I	Groups	DY	0.503278609590107	0.427882567016047	30	7	0.249415728223571	0.999279278975494
PWY.6608..guanosine.nucleotides.degradation.III	Groups	DY	-0.195008887275825	0.454885997682482	30	30	0.671422939736595	0.999279278975494
PWY.6609..adenine.and.adenosine.salvage.III	Groups	DY	-0.0195975233461646	0.12344296188006	30	30	0.874999306290473	0.999279278975494
PWY.6628..superpathway.of.L.phenylalanine.biosynthesis	Groups	DY	0.174291030731435	1.01607588291842	30	14	0.865038003381439	0.999279278975494
PWY.6629..superpathway.of.L.tryptophan.biosynthesis	Groups	DY	-0.153128242009616	0.265109970644327	30	5	0.568148533174906	0.999279278975494
PWY.6630..superpathway.of.L.tyrosine.biosynthesis	Groups	DY	-0.0332657984141848	1.01927486480408	30	13	0.974195820952024	0.999279278975494
PWY.6700..queuosine.biosynthesis	Groups	DY	0.0947877986092164	0.339170768595354	30	19	0.781938799479122	0.999279278975494
PWY.6700..queuosine.biosynthesis.I..de.novo.	Groups	DY	-0.0650149196513171	0.378989719276776	30	11	0.865026711434226	0.999279278975494
PWY.6703..preQ0.biosynthesis	Groups	DY	-0.174883072842999	0.414999619237823	30	30	0.676676646064942	0.999279278975494
PWY.6731..starch.degradation.III	Groups	DY	0.2750470279519	0.625391460604487	30	14	0.663458204927895	0.999279278975494
PWY.6737..starch.degradation.V	Groups	DY	0.266379663583404	0.446935132775016	30	19	0.555953718915898	0.999279278975494
PWY.6749..CMP.legionaminate.biosynthesis.I	Groups	DY	0.193493699923671	0.309878095651949	30	10	0.537407740566827	0.999279278975494
PWY.6823..molybdopterin.biosynthesis	Groups	DY	-0.312542681400244	0.358545726262133	30	11	0.3907878998902	0.999279278975494
PWY.6859..all.trans.farnesol.biosynthesis	Groups	DY	0.0695552881922512	0.907439446047599	30	10	0.939447021449582	0.999279278975494
PWY.6891..thiazole.biosynthesis.II..Bacillus.	Groups	DY	0.160263567459102	0.230139953883777	30	4	0.49193527335678	0.999279278975494
PWY.6892..thiazole.biosynthesis.I..E..coli.	Groups	DY	-0.206028069019653	0.861289641225753	30	17	0.812686002024494	0.999279278975494
PWY.6895..superpathway.of.thiamin.diphosphate.biosynthesis.II	Groups	DY	0.152107895525278	0.216151493773146	30	4	0.487424844342383	0.999279278975494
PWY.6897..thiamin.salvage.II	Groups	DY	0.220662923875612	0.423572537868456	30	19	0.6064928874952	0.999279278975494
PWY.6897..thiamine.diphosphate.salvage.II	Groups	DY	-0.0687476234571466	0.44426159335856	30	11	0.878131797022634	0.999279278975494
PWY.6901..superpathway.of.glucose.and.xylose.degradation	Groups	DY	0.677204462453668	0.409628964600058	30	22	0.109457766491134	0.999279278975494
PWY.6902..chitin.degradation.II..Vibrio.	Groups	DY	0.1525397636912	0.969807128163275	30	10	0.87614603065354	0.999279278975494
PWY.6936..seleno.amino.acid.biosynthesis	Groups	DY	-0.185222312144452	0.591738039318808	30	19	0.756589673658392	0.999279278975494
PWY.6936..seleno.amino.acid.biosynthesis..plants.	Groups	DY	0.108071369179994	0.942141296447676	30	10	0.909495018886445	0.999279278975494
PWY.6969..TCA.cycle.V..2.oxoglutarate.synthase.	Groups	DY	-0.229105440469945	0.638108312250342	30	9	0.722259680228856	0.999279278975494
PWY.702..L.methionine.biosynthesis.II	Groups	DY	0.140766316210892	0.576973108464345	30	10	0.809029961378496	0.999279278975494
PWY.7111..pyruvate.fermentation.to.isobutanol..engineered.	Groups	DY	0.21652142606694	0.290611394963308	30	30	0.462447071015107	0.999279278975494
PWY.7117..C4.photosynthetic.carbon.assimilation.cycle..PEPCK.type	Groups	DY	1.12468724597373	0.661301078970354	30	20	0.100078303894004	0.999279278975494
PWY.7184..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.I	Groups	DY	0.0881135622470891	0.789178375916523	30	12	0.911895679886408	0.999279278975494
PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II	Groups	DY	0.0909932339752377	0.639457888778469	30	12	0.887864048992272	0.999279278975494
PWY.7197..pyrimidine.deoxyribonucleotide.phosphorylation	Groups	DY	0.109987719162675	0.896635809580587	30	22	0.903246948289854	0.999279278975494
PWY.7198..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.IV	Groups	DY	0.993831552320929	0.721648062590386	30	14	0.17937084782814	0.999279278975494
PWY.7199..pyrimidine.deoxyribonucleosides.salvage	Groups	DY	0.100183846426313	0.231537397864175	30	30	0.668554810730373	0.999279278975494
PWY.7208..superpathway.of.pyrimidine.nucleobases.salvage	Groups	DY	0.111622501235459	0.931626296352894	30	22	0.905485531211324	0.999279278975494
PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis	Groups	DY	-0.0359784793236243	0.268161891797053	30	19	0.894230254481938	0.999279278975494
PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II	Groups	DY	0.240380323040439	0.582722767743523	30	29	0.68310550220977	0.999279278975494
PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis	Groups	DY	-0.0306937725713274	0.192067676687995	30	30	0.874180314645854	0.999279278975494
PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II	Groups	DY	0.240380323040439	0.582722767743523	30	29	0.68310550220977	0.999279278975494
PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I	Groups	DY	0.102158706272422	0.879236172501337	30	22	0.908331081712867	0.999279278975494
PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I	Groups	DY	0.204881186771597	0.464422869339503	30	29	0.662490594498553	0.999279278975494
PWY.7234..inosine.5..phosphate.biosynthesis.III	Groups	DY	-0.180432966626511	0.678064931060217	30	30	0.792112039694497	0.999279278975494
PWY.7237..myo...chiro..and.scillo.inositol.degradation	Groups	DY	0.528887558158682	0.40681088225051	30	18	0.204173569043318	0.999279278975494
PWY.7237..myo...chiro..and.scyllo.inositol.degradation	Groups	DY	-0.159728559765465	0.350099784392413	30	11	0.651738612700812	0.999279278975494
PWY.7238..sucrose.biosynthesis.II	Groups	DY	-0.117536859234739	0.440303987613996	30	11	0.791467951441916	0.999279278975494
PWY.7242..D.fructuronate.degradation	Groups	DY	0.528358889278459	0.644829918567008	30	28	0.419491358921888	0.999279278975494
PWY.724..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.II	Groups	DY	0.0362409061475268	0.15100490513884	30	30	0.81208001989275	0.999279278975494
PWY.7282..4.amino.2.methyl.5.diphosphomethylpyrimidine.biosynthesis.II	Groups	DY	-0.0314207377877859	0.337006903558503	30	11	0.926381050304384	0.999279278975494
PWY.7282..4.amino.2.methyl.5.phosphomethylpyrimidine.biosynthesis..yeast.	Groups	DY	0.574393847739386	0.22526164246098	30	8	0.0165347934485473	0.999279278975494
PWY.7315..dTDP.N.acetylthomosamine.biosynthesis	Groups	DY	0.648215706273659	0.543224372705649	30	30	0.242775160950473	0.999279278975494
PWY.7316..dTDP.N.acetylviosamine.biosynthesis	Groups	DY	-0.276197005782799	0.541913945581546	30	9	0.614276920624419	0.999279278975494
PWY.7323..superpathway.of.GDP.mannose.derived.O.antigen.building.blocks.biosynthesis	Groups	DY	-0.151111766918551	0.624356362570255	30	22	0.810522332010609	0.999279278975494
PWY.7328..superpathway.of.UDP.glucose.derived.O.antigen.building.blocks.biosynthesis	Groups	DY	0.643298297146322	1.09979755778143	30	15	0.563282964760918	0.999279278975494
PWY.7356..thiamine.diphosphate.salvage.IV..yeast.	Groups	DY	0.0130673591058523	0.523581832025646	30	10	0.980265786638747	0.999279278975494
PWY.7357..thiamin.formation.from.pyrithiamine.and.oxythiamine..yeast.	Groups	DY	0.269439023815349	0.446203697474195	30	19	0.55080636301968	0.999279278975494
PWY.7357..thiamine.phosphate.formation.from.pyrithiamine.and.oxythiamine..yeast.	Groups	DY	-0.112558497770518	0.48845332041843	30	11	0.819426353958529	0.999279278975494
PWY.7383..anaerobic.energy.metabolism..invertebrates..cytosol.	Groups	DY	-0.257696301981882	0.71018695507741	30	22	0.719436596820883	0.999279278975494
PWY.7388..octanoyl..acyl.carrier.protein..biosynthesis..mitochondria..yeast.	Groups	DY	-0.110118427923323	0.645176320317047	30	11	0.865703100147239	0.999279278975494
PWY.7391..isoprene.biosynthesis.II..engineered.	Groups	DY	0.0641179324522124	0.900871651481859	30	10	0.943765836390076	0.999279278975494
PWY.7400..L.arginine.biosynthesis.IV..archaebacteria.	Groups	DY	0.205438761282625	0.392373854163855	30	19	0.604690992217151	0.999279278975494
PWY.7456..mannan.degradation	Groups	DY	-0.0123549933318457	0.389869044878782	30	11	0.974944000286164	0.999279278975494
PWY.7539..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.III..Chlamydia.	Groups	DY	-0.0533900594143182	0.654339658590925	30	12	0.935550198881898	0.999279278975494
PWY.7560..methylerythritol.phosphate.pathway.II	Groups	DY	0.392141552814031	1.60601360724873	30	12	0.808878930766785	0.999279278975494
PWY.7663..gondoate.biosynthesis..anaerobic.	Groups	DY	-0.195527487089534	0.343161972504983	30	30	0.573369191527824	0.999279278975494
PWY.7664..oleate.biosynthesis.IV..anaerobic.	Groups	DY	0.29701132462678	1.1748713607667	30	20	0.802267004640491	0.999279278975494
PWY.7761..NAD.salvage.pathway.II..PNC.IV.cycle.	Groups	DY	0.20297644274153	0.735459445050821	30	10	0.784585684450926	0.999279278975494
PWY.7790..UMP.biosynthesis.II	Groups	DY	-0.0886842787575652	0.276187704328479	30	11	0.750518046427239	0.999279278975494
PWY.7791..UMP.biosynthesis.III	Groups	DY	-0.0886842787575652	0.276187704328479	30	11	0.750518046427239	0.999279278975494
PWY.7851..coenzyme.A.biosynthesis.II..eukaryotic.	Groups	DY	-0.063789101294368	0.350425103788229	30	11	0.856867932647985	0.999279278975494
PWY.7858...5Z..dodecenoate.biosynthesis.II	Groups	DY	0.0825191143486454	1.01563586108089	30	10	0.935822150586229	0.999279278975494
PWY.7953..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.III..meso.diaminopimelate.containing.	Groups	DY	-0.0859422845104872	0.329834800765548	30	11	0.79633734152773	0.999279278975494
PWY.7977..L.methionine.biosynthesis.IV	Groups	DY	-0.0484227225464766	0.47002166433319	30	11	0.918679585933483	0.999279278975494
PWY.8004..Entner.Doudoroff.pathway.I	Groups	DY	0.590492545503729	0.503829975947041	30	9	0.251070139002517	0.999279278975494
PWY.8178..pentose.phosphate.pathway..non.oxidative.branch..II	Groups	DY	-0.0856461170529281	0.370905854986115	30	11	0.819063183369558	0.999279278975494
PWY.8187..L.arginine.degradation.XIII..reductive.Stickland.reaction.	Groups	DY	-0.00432955374312225	0.908198068805633	30	11	0.996230149634032	0.999279278975494
PWY.821..superpathway.of.sulfur.amino.acid.biosynthesis..Saccharomyces.cerevisiae.	Groups	DY	0.344394581094191	0.198079105938537	30	5	0.0930786954159684	0.999279278975494
PWY.841..superpathway.of.purine.nucleotides.de.novo.biosynthesis.I	Groups	DY	0.170839114922192	0.786572819342227	30	22	0.829631839120376	0.999279278975494
PWY.922..mevalonate.pathway.I..eukaryotes.and.bacteria.	Groups	DY	0.0692791442507537	0.886552813545378	30	10	0.93826896086453	0.999279278975494
PWY.I9..L.cysteine.biosynthesis.VI..from.L.methionine.	Groups	DY	-0.326838036468593	0.71420172405354	30	11	0.650751789272119	0.999279278975494
PWY0.1061..superpathway.of.L.alanine.biosynthesis	Groups	DY	-0.0251654604495167	0.205237289466044	30	4	0.903286723636629	0.999279278975494
PWY0.1241..ADP.L.glycero..beta..D.manno.heptose.biosynthesis	Groups	DY	-1.16899081799714	0.9001414623209	30	25	0.204649801889081	0.999279278975494
PWY0.1261..anhydromuropeptides.recycling	Groups	DY	0.247978025514899	0.267117981220491	30	11	0.361162166616869	0.999279278975494
PWY0.1296..purine.ribonucleosides.degradation	Groups	DY	0.157219834403005	0.243398707912863	30	30	0.523580272103938	0.999279278975494
PWY0.1297..superpathway.of.purine.deoxyribonucleosides.degradation	Groups	DY	0.146223641365577	1.29312397814512	30	19	0.91077571360263	0.999279278975494
PWY0.1298..superpathway.of.pyrimidine.deoxyribonucleosides.degradation	Groups	DY	0.28006408002891	0.95285918296084	30	21	0.770987073377022	0.999279278975494
PWY0.1319..CDP.diacylglycerol.biosynthesis.II	Groups	DY	-0.0434196052453409	0.106793721890346	30	30	0.687411559508518	0.999279278975494
PWY0.1477..ethanolamine.utilization	Groups	DY	0.0130132154560026	0.832741582754343	30	10	0.987642821584503	0.999279278975494
PWY0.1479..tRNA.processing	Groups	DY	-0.230026486873379	0.359867892368174	30	10	0.527889838934872	0.999279278975494
PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing.	Groups	DY	-0.169817210890599	0.739009192770044	30	28	0.819925099076195	0.999279278975494
PWY0.162..superpathway.of.pyrimidine.ribonucleotides.de.novo.biosynthesis	Groups	DY	-0.235497705228024	0.788405761574581	30	21	0.767373747030241	0.999279278975494
PWY0.166..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis..E..coli.	Groups	DY	0.0706231678712549	0.647069408475451	30	12	0.913867431114151	0.999279278975494
PWY0.301..L.ascorbate.degradation.I..bacterial..anaerobic.	Groups	DY	0.0211916887439761	0.711287360634817	30	9	0.976443151424916	0.999279278975494
PWY0.781..aspartate.superpathway	Groups	DY	0.0723394805579488	0.193799379707494	30	5	0.711758730819426	0.999279278975494
PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage	Groups	DY	1.28600287007333	0.825913605232211	30	16	0.130686753201426	0.999279278975494
PWY0.862...5Z..dodec.5.enoate.biosynthesis	Groups	DY	0.180827411175677	0.607398837627435	30	10	0.768123931009912	0.999279278975494
PWY0.862...5Z..dodecenoate.biosynthesis.I	Groups	DY	0.0457269260032341	0.840938997809885	30	10	0.957021707124655	0.999279278975494
PWY1ZNC.1..assimilatory.sulfate.reduction.IV	Groups	DY	-0.0750973330693782	0.465838743067587	30	9	0.873086471398997	0.999279278975494
PWY4FS.7..phosphatidylglycerol.biosynthesis.I..plastidic.	Groups	DY	1.13349614459173	1.14078144189203	30	14	0.328920590519046	0.999279278975494
PWY4FS.8..phosphatidylglycerol.biosynthesis.II..non.plastidic.	Groups	DY	1.13349614459173	1.14078144189203	30	14	0.328920590519046	0.999279278975494
PWY4LZ.257..superpathway.of.fermentation..Chlamydomonas.reinhardtii.	Groups	DY	0.407891083681983	0.695377627221178	30	13	0.562188952505232	0.999279278975494
PWY66.389..phytol.degradation	Groups	DY	-0.616102735038803	0.360658232214987	30	5	0.0986508498612451	0.999279278975494
PWY66.399..gluconeogenesis.III	Groups	DY	0.624699991891928	0.720644177163988	30	25	0.393385127689875	0.999279278975494
PWY66.400..glycolysis.VI..metazoan.	Groups	DY	0.038175005186406	0.383321887395658	30	19	0.921379501970414	0.999279278975494
PWY66.409..superpathway.of.purine.nucleotide.salvage	Groups	DY	-0.00103340015687636	1.13387328965371	30	12	0.999279278975494	0.999279278975494
PWY66.422..D.galactose.degradation.V..Leloir.pathway.	Groups	DY	0.138287585188415	0.318432927462615	30	19	0.667416753597488	0.999279278975494
PWY66.429..fatty.acid.biosynthesis.initiation..mitochondria.	Groups	DY	-0.0984729323030371	0.21939980862225	30	11	0.657009764070863	0.999279278975494
PWYG.321..mycolate.biosynthesis	Groups	DY	0.178264964611464	0.604590465414479	30	10	0.770281798304253	0.999279278975494
PYRIDNUCSYN.PWY..NAD.biosynthesis.I..from.aspartate.	Groups	DY	-0.132068925046181	0.33667983011444	30	19	0.697829865532911	0.999279278975494
PYRIDNUCSYN.PWY..NAD.de.novo.biosynthesis.I..from.aspartate.	Groups	DY	-0.0610555275118951	0.353084440513124	30	11	0.863957889556713	0.999279278975494
PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I	Groups	DY	1.34003346052678	0.784856268871534	30	16	0.0988221633869704	0.999279278975494
RHAMCAT.PWY..L.rhamnose.degradation.I	Groups	DY	0.198999861359977	0.31539047165449	30	30	0.53318146030984	0.999279278975494
RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants.	Groups	DY	0.558393921242251	1.02645985771322	30	26	0.590747572740577	0.999279278975494
SALVADEHYPOX.PWY..adenosine.nucleotides.degradation.II	Groups	DY	0.620832841697557	0.607580578698991	30	27	0.315617943174923	0.999279278975494
SER.GLYSYN.PWY..superpathway.of.L.serine.and.glycine.biosynthesis.I	Groups	DY	0.403119483863503	0.862070458724341	30	29	0.643677080942135	0.999279278975494
SO4ASSIM.PWY..assimilatory.sulfate.reduction.I	Groups	DY	0.0360562925400894	0.424054555709085	30	9	0.932844604285292	0.999279278975494
SO4ASSIM.PWY..sulfate.reduction.I..assimilatory.	Groups	DY	0.563290133658608	0.65165400556651	30	9	0.394713016501848	0.999279278975494
SULFATE.CYS.PWY..superpathway.of.sulfate.assimilation.and.cysteine.biosynthesis	Groups	DY	0.65872158135531	0.59810678765478	30	13	0.280124587502815	0.999279278975494
TCA..TCA.cycle.I..prokaryotic.	Groups	DY	-0.0140955968807125	0.701124790061316	30	18	0.984102782956517	0.999279278975494
TEICHOICACID.PWY..teichoic.acid..poly.glycerol..biosynthesis	Groups	DY	0.574761124742939	0.516249858640862	30	11	0.275029620952191	0.999279278975494
THISYN.PWY..superpathway.of.thiamin.diphosphate.biosynthesis.I	Groups	DY	-0.097950027963652	0.518070731966786	30	17	0.851404185594185	0.999279278975494
THISYNARA.PWY..superpathway.of.thiamin.diphosphate.biosynthesis.III..eukaryotes.	Groups	DY	0.154562921953041	0.598802616010918	30	19	0.798202143586593	0.999279278975494
THISYNARA.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.III..eukaryotes.	Groups	DY	-0.0139402891982113	0.627417938469241	30	11	0.982431240403072	0.999279278975494
THRESYN.PWY..superpathway.of.L.threonine.biosynthesis	Groups	DY	0.278110618108723	0.283889323308357	30	30	0.335650787187975	0.999279278975494
TRNA.CHARGING.PWY..tRNA.charging	Groups	DY	-0.130843483550868	0.117464900090297	30	30	0.274795386670313	0.999279278975494
TRPSYN.PWY..L.tryptophan.biosynthesis	Groups	DY	0.0280669598837685	0.514050494454736	30	19	0.956845169606856	0.999279278975494
UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I	Groups	DY	-0.397884161813498	0.493761775654373	30	30	0.427136385269651	0.999279278975494
VALSYN.PWY..L.valine.biosynthesis	Groups	DY	-0.00650577763129766	0.113219995774387	30	30	0.954585778634842	0.999279278975494
